siteid,date,pub_hol,sch_hol,hr,nobs,state
6419,2014-12-24,NA,1,14,4,Vic
6419,2014-12-24,NA,1,15,31,Vic
6419,2014-12-24,NA,1,16,19,Vic
6419,2014-12-24,NA,1,17,19,Vic
6419,2014-12-24,NA,1,18,19,Vic
6419,2014-12-24,NA,1,19,9,Vic
6419,2014-12-24,NA,1,20,10,Vic
6419,2014-12-24,NA,1,21,2,Vic
6419,2014-12-24,NA,1,22,1,Vic
6419,2014-12-24,NA,1,23,1,Vic
6419,2014-12-25,NA,1,1,1,Vic
6419,2014-12-25,NA,1,5,1,Vic
6419,2014-12-25,NA,1,6,4,Vic
6419,2014-12-25,NA,1,8,8,Vic
6419,2014-12-25,NA,1,9,11,Vic
6419,2014-12-25,NA,1,10,13,Vic
6419,2014-12-25,NA,1,11,10,Vic
6419,2014-12-25,NA,1,12,16,Vic
6419,2014-12-25,NA,1,13,8,Vic
6419,2014-12-25,NA,1,14,10,Vic
6419,2014-12-25,NA,1,15,19,Vic
6419,2014-12-25,NA,1,16,21,Vic
6419,2014-12-25,NA,1,17,14,Vic
6419,2014-12-25,NA,1,18,24,Vic
6419,2014-12-25,NA,1,19,21,Vic
6419,2014-12-25,NA,1,20,10,Vic
6419,2014-12-25,NA,1,21,5,Vic
6419,2014-12-25,NA,1,23,2,Vic
6419,2014-12-26,NA,1,5,1,Vic
6419,2014-12-26,NA,1,6,1,Vic
6419,2014-12-26,NA,1,7,7,Vic
6419,2014-12-26,NA,1,8,12,Vic
6419,2014-12-26,NA,1,9,22,Vic
6419,2014-12-26,NA,1,10,33,Vic
6419,2014-12-26,NA,1,11,30,Vic
6419,2014-12-26,NA,1,12,21,Vic
6419,2014-12-26,NA,1,13,15,Vic
6419,2014-12-26,NA,1,14,40,Vic
6419,2014-12-26,NA,1,15,16,Vic
6419,2014-12-26,NA,1,16,30,Vic
6419,2014-12-26,NA,1,17,30,Vic
6419,2014-12-26,NA,1,18,26,Vic
6419,2014-12-26,NA,1,19,24,Vic
6419,2014-12-26,NA,1,20,14,Vic
6419,2014-12-26,NA,1,21,1,Vic
6419,2014-12-26,NA,1,22,3,Vic
6419,2014-12-26,NA,1,23,5,Vic
6419,2014-12-27,NA,1,6,7,Vic
6419,2014-12-27,NA,1,7,6,Vic
6419,2014-12-27,NA,1,8,11,Vic
6419,2014-12-27,NA,1,9,20,Vic
6419,2014-12-27,NA,1,10,27,Vic
6419,2014-12-27,NA,1,11,52,Vic
6419,2014-12-27,NA,1,12,46,Vic
6419,2014-12-27,NA,1,13,49,Vic
6419,2014-12-27,NA,1,14,52,Vic
6419,2014-12-27,NA,1,15,56,Vic
6419,2014-12-27,NA,1,16,59,Vic
6419,2014-12-27,NA,1,17,40,Vic
6419,2014-12-27,NA,1,18,48,Vic
6419,2014-12-27,NA,1,19,16,Vic
6419,2014-12-27,NA,1,20,8,Vic
6419,2014-12-27,NA,1,21,1,Vic
6419,2014-12-27,NA,1,22,3,Vic
6419,2014-12-27,NA,1,23,1,Vic
6419,2014-12-28,NA,1,0,2,Vic
6419,2014-12-28,NA,1,2,1,Vic
