siteid,date,pub_hol,sch_hol,hr,nobs,state
6592,2014-12-24,NA,1,14,41,Vic
6592,2014-12-24,NA,1,15,138,Vic
6592,2014-12-24,NA,1,16,79,Vic
6592,2014-12-24,NA,1,17,65,Vic
6592,2014-12-24,NA,1,18,33,Vic
6592,2014-12-24,NA,1,19,24,Vic
6592,2014-12-24,NA,1,20,11,Vic
6592,2014-12-24,NA,1,22,4,Vic
6592,2014-12-24,NA,1,23,5,Vic
6592,2014-12-25,NA,1,0,4,Vic
6592,2014-12-25,NA,1,1,2,Vic
6592,2014-12-25,NA,1,2,1,Vic
6592,2014-12-25,NA,1,4,4,Vic
6592,2014-12-25,NA,1,5,4,Vic
6592,2014-12-25,NA,1,6,14,Vic
6592,2014-12-25,NA,1,7,17,Vic
6592,2014-12-25,NA,1,8,23,Vic
6592,2014-12-25,NA,1,9,39,Vic
6592,2014-12-25,NA,1,10,56,Vic
6592,2014-12-25,NA,1,11,44,Vic
6592,2014-12-25,NA,1,12,41,Vic
6592,2014-12-25,NA,1,13,38,Vic
6592,2014-12-25,NA,1,14,44,Vic
6592,2014-12-25,NA,1,15,28,Vic
6592,2014-12-25,NA,1,16,26,Vic
6592,2014-12-25,NA,1,17,23,Vic
6592,2014-12-25,NA,1,18,30,Vic
6592,2014-12-25,NA,1,19,17,Vic
6592,2014-12-25,NA,1,20,11,Vic
6592,2014-12-25,NA,1,21,4,Vic
6592,2014-12-25,NA,1,22,2,Vic
6592,2014-12-25,NA,1,23,3,Vic
6592,2014-12-26,NA,1,0,1,Vic
6592,2014-12-26,NA,1,1,2,Vic
6592,2014-12-26,NA,1,2,1,Vic
6592,2014-12-26,NA,1,3,1,Vic
6592,2014-12-26,NA,1,4,2,Vic
6592,2014-12-26,NA,1,5,3,Vic
6592,2014-12-26,NA,1,6,9,Vic
6592,2014-12-26,NA,1,7,35,Vic
6592,2014-12-26,NA,1,8,53,Vic
6592,2014-12-26,NA,1,9,70,Vic
6592,2014-12-26,NA,1,10,70,Vic
6592,2014-12-26,NA,1,11,93,Vic
6592,2014-12-26,NA,1,12,89,Vic
6592,2014-12-26,NA,1,13,57,Vic
6592,2014-12-26,NA,1,14,71,Vic
6592,2014-12-26,NA,1,15,99,Vic
6592,2014-12-26,NA,1,16,54,Vic
6592,2014-12-26,NA,1,17,67,Vic
6592,2014-12-26,NA,1,18,37,Vic
6592,2014-12-26,NA,1,19,19,Vic
6592,2014-12-26,NA,1,20,19,Vic
6592,2014-12-26,NA,1,21,15,Vic
6592,2014-12-26,NA,1,22,7,Vic
6592,2014-12-26,NA,1,23,2,Vic
6592,2014-12-27,NA,1,0,2,Vic
6592,2014-12-27,NA,1,1,2,Vic
6592,2014-12-27,NA,1,3,1,Vic
6592,2014-12-27,NA,1,4,2,Vic
6592,2014-12-27,NA,1,5,4,Vic
6592,2014-12-27,NA,1,6,18,Vic
6592,2014-12-27,NA,1,7,54,Vic
6592,2014-12-27,NA,1,8,89,Vic
6592,2014-12-27,NA,1,9,114,Vic
6592,2014-12-27,NA,1,10,128,Vic
6592,2014-12-27,NA,1,11,116,Vic
6592,2014-12-27,NA,1,12,131,Vic
6592,2014-12-27,NA,1,13,132,Vic
6592,2014-12-27,NA,1,14,129,Vic
6592,2014-12-27,NA,1,15,88,Vic
6592,2014-12-27,NA,1,16,98,Vic
6592,2014-12-27,NA,1,17,111,Vic
6592,2014-12-27,NA,1,18,68,Vic
6592,2014-12-27,NA,1,19,37,Vic
6592,2014-12-27,NA,1,20,11,Vic
6592,2014-12-27,NA,1,21,11,Vic
6592,2014-12-27,NA,1,22,13,Vic
6592,2014-12-27,NA,1,23,8,Vic
6592,2014-12-28,NA,1,0,5,Vic
6592,2014-12-28,NA,1,1,7,Vic
6592,2014-12-28,NA,1,2,4,Vic
6592,2014-12-28,NA,1,4,2,Vic
6592,2014-12-28,NA,1,5,10,Vic
6592,2014-12-28,NA,1,6,14,Vic
6592,2014-12-28,NA,1,7,73,Vic
6592,2014-12-28,NA,1,8,102,Vic
